"probeID" "start" "CIGAR" "Ensembl"
"200739_s_at.35" "200739_s_at" 44814025 "25M" "ENSG00000184900"
"200739_s_at.36" "200739_s_at" 44813980 "25M" "ENSG00000184900"
"200739_s_at.37" "200739_s_at" 44809101 "18M4857N7M" "ENSG00000184900"
"200739_s_at.38" "200739_s_at" 44809075 "25M" "ENSG00000184900"
"200739_s_at.39" "200739_s_at" 44807039 "2M2006N23M" "ENSG00000184900"
"200739_s_at.40" "200739_s_at" 44807006 "25M" "ENSG00000184900"
"200739_s_at.41" "200739_s_at" 44806950 "25M" "ENSG00000184900"
"200739_s_at.42" "200739_s_at" 44806902 "25M" "ENSG00000184900"
"200739_s_at.43" "200739_s_at" 44806867 "25M" "ENSG00000184900"
"200739_s_at.44" "200739_s_at" 44806829 "25M" "ENSG00000184900"
"200740_s_at.45" "200740_s_at" 44806151 "25M" "ENSG00000184900"
"200740_s_at.46" "200740_s_at" 44806129 "25M" "ENSG00000184900"
"200740_s_at.47" "200740_s_at" 44806116 "25M" "ENSG00000184900"
"200740_s_at.48" "200740_s_at" 44806039 "25M" "ENSG00000184900"
"200740_s_at.49" "200740_s_at" 44806013 "25M" "ENSG00000184900"
"200740_s_at.50" "200740_s_at" 44805852 "25M" "ENSG00000184900"
"200740_s_at.51" "200740_s_at" 44805789 "25M" "ENSG00000184900"
"200740_s_at.52" "200740_s_at" 44805774 "25M" "ENSG00000184900"
"200740_s_at.53" "200740_s_at" 44805728 "25M" "ENSG00000184900"
"200740_s_at.54" "200740_s_at" 44805714 "25M" "ENSG00000184900"
"200740_s_at.55" "200740_s_at" 44805681 "25M" "ENSG00000184900"
"8" "200818_at" 33909149 "25M" "ENSG00000241837"
"9" "200818_at" 33909179 "25M" "ENSG00000241837"
"10" "200818_at" 33903986 "25M" "ENSG00000241837"
"11" "200818_at" 33907346 "25M" "ENSG00000241837"
"12" "200818_at" 33907360 "25M" "ENSG00000241837"
"13" "200818_at" 33907401 "25M" "ENSG00000241837"
"14" "200818_at" 33903625 "15M295N10M" "ENSG00000241837"
"15" "200818_at" 33904001 "21M3319N4M" "ENSG00000241837"
"16" "200818_at" 33907372 "25M" "ENSG00000241837"
"17" "200818_at" 33909179 "25M" "ENSG00000249209"
"18" "200818_at" 33909149 "25M" "ENSG00000249209"
"19" "200818_at" 33907401 "25M" "ENSG00000249209"
"20" "200818_at" 33907372 "25M" "ENSG00000249209"
"21" "200818_at" 33904001 "21M3319N4M" "ENSG00000249209"
"22" "200818_at" 33907360 "25M" "ENSG00000249209"
"23" "200818_at" 33907346 "25M" "ENSG00000249209"
"200873_s_at.1" "200873_s_at" 29060645 "16M592N9M" "ENSG00000156261"
"200873_s_at.2" "200873_s_at" 29060616 "25M" "ENSG00000156261"
"200873_s_at.3" "200873_s_at" 29060599 "25M" "ENSG00000156261"
"200873_s_at.4" "200873_s_at" 29060573 "25M" "ENSG00000156261"
"200873_s_at.5" "200873_s_at" 29060560 "25M" "ENSG00000156261"
"200873_s_at.6" "200873_s_at" 29056535 "18M3988N7M" "ENSG00000156261"
"200873_s_at.7" "200873_s_at" 29056409 "25M" "ENSG00000156261"
"200873_s_at.8" "200873_s_at" 29056389 "25M" "ENSG00000156261"
"200943_at" "200943_at" 39342826 "25M" "ENSG00000205581"
"200944_s_at" "200944_s_at" 39342499 "25M" "ENSG00000205581"
"201085_s_at.228" "201085_s_at" 33554065 "25M" "ENSG00000159140"
"201085_s_at.229" "201085_s_at" 33554076 "25M" "ENSG00000159140"
"201085_s_at.230" "201085_s_at" 33554185 "25M" "ENSG00000159140"
"201085_s_at.231" "201085_s_at" 33554200 "25M" "ENSG00000159140"
"201085_s_at.232" "201085_s_at" 33554218 "25M" "ENSG00000159140"
"201085_s_at.233" "201085_s_at" 33554362 "25M" "ENSG00000159140"
"201085_s_at.234" "201085_s_at" 33554431 "25M" "ENSG00000159140"
"201085_s_at.235" "201085_s_at" 33554457 "25M" "ENSG00000159140"
"201085_s_at.236" "201085_s_at" 33554477 "25M" "ENSG00000159140"
"201085_s_at.237" "201085_s_at" 33554512 "25M" "ENSG00000159140"
"201085_s_at.238" "201085_s_at" 33554530 "25M" "ENSG00000159140"
"201086_x_at.1" "201086_x_at" 33576892 "25M" "ENSG00000159140"
"201086_x_at.2" "201086_x_at" 33576908 "25M" "ENSG00000159140"
"201086_x_at.3" "201086_x_at" 33576959 "25M" "ENSG00000159140"
"201086_x_at.4" "201086_x_at" 33577006 "25M" "ENSG00000159140"
"201086_x_at.5" "201086_x_at" 33577021 "17M8S" "ENSG00000159140"
"201086_x_at.6" "201086_x_at" 33577321 "25M" "ENSG00000159140"
"201102_s_at.254" "201102_s_at" 44326784 "25M" "ENSG00000141959"
"201102_s_at.255" "201102_s_at" 44326795 "25M" "ENSG00000141959"
"201102_s_at.256" "201102_s_at" 44326797 "25M" "ENSG00000141959"
"201102_s_at.257" "201102_s_at" 44326803 "25M" "ENSG00000141959"
"201102_s_at.258" "201102_s_at" 44326843 "25M" "ENSG00000141959"
"201102_s_at.259" "201102_s_at" 44326845 "25M" "ENSG00000141959"
"201102_s_at.260" "201102_s_at" 44327028 "25M" "ENSG00000141959"
"201102_s_at.261" "201102_s_at" 44327073 "25M" "ENSG00000141959"
"201102_s_at.262" "201102_s_at" 44327235 "25M" "ENSG00000141959"
"201102_s_at.263" "201102_s_at" 44327239 "25M" "ENSG00000141959"
"201102_s_at.264" "201102_s_at" 44327246 "25M" "ENSG00000141959"
"201201_at.265" "201201_at" 43774740 "20M1444N5M" "ENSG00000160213"
"201201_at.266" "201201_at" 43774700 "25M" "ENSG00000160213"
"201201_at.267" "201201_at" 43774684 "25M" "ENSG00000160213"
"201201_at.268" "201201_at" 43774659 "25M" "ENSG00000160213"
"201201_at.269" "201201_at" 43774313 "18M327N7M" "ENSG00000160213"
"201201_at.270" "201201_at" 43774282 "25M" "ENSG00000160213"
"201201_at.271" "201201_at" 43774262 "25M" "ENSG00000160213"
"201201_at.272" "201201_at" 43774235 "25M" "ENSG00000160213"
"201201_at.273" "201201_at" 43774198 "25M" "ENSG00000160213"
"201201_at.274" "201201_at" 43774125 "25M" "ENSG00000160213"
"201201_at.275" "201201_at" 43776260 "25M" "ENSG00000160213"
"201328_at.276" "201328_at" 38824333 "25M" "ENSG00000157557"
"201328_at.277" "201328_at" 38824403 "25M" "ENSG00000157557"
"201328_at.278" "201328_at" 38824465 "25M" "ENSG00000157557"
"201328_at.279" "201328_at" 38824493 "25M" "ENSG00000157557"
"201328_at.280" "201328_at" 38824544 "25M" "ENSG00000157557"
"201328_at.281" "201328_at" 38824594 "25M" "ENSG00000157557"
"201328_at.282" "201328_at" 38824612 "25M" "ENSG00000157557"
"201328_at.283" "201328_at" 38824662 "25M" "ENSG00000157557"
"201328_at.284" "201328_at" 38824730 "25M" "ENSG00000157557"
"201328_at.285" "201328_at" 38824813 "25M" "ENSG00000157557"
"201328_at.286" "201328_at" 38824851 "25M" "ENSG00000157557"
"201329_s_at.287" "201329_s_at" 38822867 "25M" "ENSG00000157557"
"201329_s_at.288" "201329_s_at" 38822877 "25M" "ENSG00000157557"
"201329_s_at.289" "201329_s_at" 38822914 "25M" "ENSG00000157557"
"201329_s_at.290" "201329_s_at" 38823062 "25M" "ENSG00000157557"
"201329_s_at.291" "201329_s_at" 38823076 "25M" "ENSG00000157557"
"201329_s_at.292" "201329_s_at" 38823159 "25M" "ENSG00000157557"
"201329_s_at.293" "201329_s_at" 38823175 "25M" "ENSG00000157557"
"201329_s_at.294" "201329_s_at" 38823197 "25M" "ENSG00000157557"
"201329_s_at.295" "201329_s_at" 38823217 "25M" "ENSG00000157557"
"201329_s_at.296" "201329_s_at" 38823248 "25M" "ENSG00000157557"
"201329_s_at.297" "201329_s_at" 38823369 "25M" "ENSG00000157557"
"201642_at.1" "201642_at" 33436982 "25M" "ENSG00000159128"
"201642_at.2" "201642_at" 33436999 "25M" "ENSG00000159128"
"201642_at.3" "201642_at" 33437019 "25M" "ENSG00000159128"
"201642_at.4" "201642_at" 33437039 "25M" "ENSG00000159128"
"201642_at.5" "201642_at" 33437053 "25M" "ENSG00000159128"
"201642_at.6" "201642_at" 33437077 "25M" "ENSG00000159128"
"201642_at.7" "201642_at" 33437250 "25M" "ENSG00000159128"
"201642_at.8" "201642_at" 33437326 "25M" "ENSG00000159128"
"201642_at.9" "201642_at" 33437349 "25M" "ENSG00000159128"
"201642_at.10" "201642_at" 33437392 "25M" "ENSG00000159128"
"202086_at.310" "202086_at" 41458631 "25M" "ENSG00000157601"
"202086_at.311" "202086_at" 41458657 "25M" "ENSG00000157601"
"202086_at.312" "202086_at" 41458672 "25M" "ENSG00000157601"
"202086_at.313" "202086_at" 41458777 "25M" "ENSG00000157601"
"202086_at.314" "202086_at" 41458816 "25M" "ENSG00000157601"
"202086_at.315" "202086_at" 41458849 "25M" "ENSG00000157601"
"202086_at.316" "202086_at" 41458869 "25M" "ENSG00000157601"
"202086_at.317" "202086_at" 41458944 "25M" "ENSG00000157601"
"202086_at.318" "202086_at" 41458981 "25M" "ENSG00000157601"
"202086_at.319" "202086_at" 41459080 "25M" "ENSG00000157601"
"202086_at.320" "202086_at" 41459105 "25M" "ENSG00000157601"
"202098_s_at.1" "202098_s_at" 46664384 "25M" "ENSG00000160310"
"202098_s_at.2" "202098_s_at" 46664408 "25M" "ENSG00000160310"
"202098_s_at.3" "202098_s_at" 46664429 "25M" "ENSG00000160310"
"202098_s_at.4" "202098_s_at" 46664454 "25M" "ENSG00000160310"
"202098_s_at.5" "202098_s_at" 46664487 "25M" "ENSG00000160310"
"202098_s_at.6" "202098_s_at" 46664540 "25M" "ENSG00000160310"
"202098_s_at.7" "202098_s_at" 46664560 "25M" "ENSG00000160310"
"202098_s_at.8" "202098_s_at" 46664620 "25M" "ENSG00000160310"
"202098_s_at.9" "202098_s_at" 46664636 "25M" "ENSG00000160310"
"202098_s_at.10" "202098_s_at" 46664741 "25M" "ENSG00000160310"
"202245_at.333" "202245_at" 46189670 "25M" "ENSG00000160285"
"202245_at.334" "202245_at" 46189657 "25M" "ENSG00000160285"
"202245_at.335" "202245_at" 46189446 "25M" "ENSG00000160285"
"202245_at.336" "202245_at" 46189427 "25M" "ENSG00000160285"
"202245_at.337" "202245_at" 46189407 "25M" "ENSG00000160285"
"202245_at.338" "202245_at" 46189379 "25M" "ENSG00000160285"
"202245_at.339" "202245_at" 46189297 "25M" "ENSG00000160285"
"202245_at.340" "202245_at" 46189280 "25M" "ENSG00000160285"
"202245_at.341" "202245_at" 46189239 "25M" "ENSG00000160285"
"202245_at.342" "202245_at" 46189224 "25M" "ENSG00000160285"
"202245_at.343" "202245_at" 46189154 "25M" "ENSG00000160285"
"202325_s_at.1" "202325_s_at" 25725319 "25M" "ENSG00000154723"
"202325_s_at.2" "202325_s_at" 25725236 "25M" "ENSG00000154723"
"202325_s_at.3" "202325_s_at" 25724643 "25M" "ENSG00000154723"
"202325_s_at.4" "202325_s_at" 25724601 "25M" "ENSG00000154723"
"202325_s_at.5" "202325_s_at" 25724587 "25M" "ENSG00000154723"
"202325_s_at.6" "202325_s_at" 25724546 "25M" "ENSG00000154723"
"202325_s_at.7" "202325_s_at" 25729724 "25M" "ENSG00000154723"
"202325_s_at.8" "202325_s_at" 25729695 "25M" "ENSG00000154723"
"202557_at.358" "202557_at" 14371647 "25M" "ENSG00000155304"
"202557_at.359" "202557_at" 14371589 "25M" "ENSG00000155304"
"202557_at.360" "202557_at" 14371572 "25M" "ENSG00000155304"
"202557_at.361" "202557_at" 14371554 "25M" "ENSG00000155304"
"202557_at.362" "202557_at" 14371512 "25M" "ENSG00000155304"
"202557_at.363" "202557_at" 14371369 "25M" "ENSG00000155304"
"202557_at.364" "202557_at" 14371266 "25M" "ENSG00000155304"
"202557_at.365" "202557_at" 14371253 "25M" "ENSG00000155304"
"202557_at.366" "202557_at" 14371239 "25M" "ENSG00000155304"
"202557_at.367" "202557_at" 14371224 "25M" "ENSG00000155304"
"202557_at.368" "202557_at" 14371173 "25M" "ENSG00000155304"
"202558_s_at.369" "202558_s_at" 14373397 "25M" "ENSG00000155304"
"202558_s_at.370" "202558_s_at" 14373305 "25M" "ENSG00000155304"
"202558_s_at.371" "202558_s_at" 14373242 "25M" "ENSG00000155304"
"202558_s_at.372" "202558_s_at" 14373159 "25M" "ENSG00000155304"
"202558_s_at.373" "202558_s_at" 14373094 "25M" "ENSG00000155304"
"202558_s_at.374" "202558_s_at" 14373037 "25M" "ENSG00000155304"
"202558_s_at.375" "202558_s_at" 14373020 "25M" "ENSG00000155304"
"202558_s_at.376" "202558_s_at" 14372951 "25M" "ENSG00000155304"
"202558_s_at.377" "202558_s_at" 14372917 "25M" "ENSG00000155304"
"202558_s_at.378" "202558_s_at" 14372901 "25M" "ENSG00000155304"
"202558_s_at.379" "202558_s_at" 14372885 "25M" "ENSG00000155304"
"202599_s_at.380" "202599_s_at" 14961741 "25M" "ENSG00000180530"
"202599_s_at.381" "202599_s_at" 14961713 "20M5S" "ENSG00000180530"
"202599_s_at.382" "202599_s_at" 14961700 "25M" "ENSG00000180530"
"202599_s_at.383" "202599_s_at" 14961626 "25M" "ENSG00000180530"
"202599_s_at.384" "202599_s_at" 14961611 "25M" "ENSG00000180530"
"202599_s_at.385" "202599_s_at" 14961583 "25M" "ENSG00000180530"
"202599_s_at.386" "202599_s_at" 14961546 "25M" "ENSG00000180530"
"202599_s_at.387" "202599_s_at" 14961520 "25M" "ENSG00000180530"
"202599_s_at.388" "202599_s_at" 14961470 "25M" "ENSG00000180530"
"202599_s_at.389" "202599_s_at" 14961436 "25M" "ENSG00000180530"
"202599_s_at.390" "202599_s_at" 14961386 "25M" "ENSG00000180530"
"202600_s_at.391" "202600_s_at" 14964735 "25M" "ENSG00000180530"
"202600_s_at.392" "202600_s_at" 14964697 "25M" "ENSG00000180530"
"202600_s_at.393" "202600_s_at" 14964567 "25M" "ENSG00000180530"
"202600_s_at.394" "202600_s_at" 14964504 "25M" "ENSG00000180530"
"202600_s_at.395" "202600_s_at" 14964488 "25M" "ENSG00000180530"
"202600_s_at.396" "202600_s_at" 14964455 "25M" "ENSG00000180530"
"202600_s_at.397" "202600_s_at" 14964363 "25M" "ENSG00000180530"
"202600_s_at.398" "202600_s_at" 14964333 "25M" "ENSG00000180530"
"202600_s_at.399" "202600_s_at" 14964325 "25M" "ENSG00000180530"
"202600_s_at.400" "202600_s_at" 14964249 "25M" "ENSG00000180530"
"202600_s_at.401" "202600_s_at" 14964234 "25M" "ENSG00000180530"
"202671_s_at.402" "202671_s_at" 43746104 "22M2869N3M" "ENSG00000160209"
"202671_s_at.403" "202671_s_at" 43749038 "25M" "ENSG00000160209"
"202671_s_at.404" "202671_s_at" 43749055 "25M" "ENSG00000160209"
"202671_s_at.405" "202671_s_at" 43750534 "12M1972N13M" "ENSG00000160209"
"202671_s_at.406" "202671_s_at" 43752520 "25M" "ENSG00000160209"
"202671_s_at.407" "202671_s_at" 43752588 "25M" "ENSG00000160209"
"202671_s_at.408" "202671_s_at" 43753592 "25M" "ENSG00000160209"
"202671_s_at.409" "202671_s_at" 43753608 "25M" "ENSG00000160209"
"202671_s_at.410" "202671_s_at" 43753624 "25M" "ENSG00000160209"
"202671_s_at.411" "202671_s_at" 43755726 "25M" "ENSG00000160209"
"202671_s_at.412" "202671_s_at" 43756024 "25M" "ENSG00000160209"
"202749_at.1" "202749_at" 39397428 "25M" "ENSG00000182093"
"202749_at.2" "202749_at" 39397545 "20M5S" "ENSG00000182093"
"202749_at.3" "202749_at" 39397565 "2S23M" "ENSG00000182093"
"202749_at.4" "202749_at" 39397140 "25M" "ENSG00000182093"
"202749_at.5" "202749_at" 39397158 "25M" "ENSG00000182093"
"202749_at.6" "202749_at" 39397171 "17M8S" "ENSG00000182093"
"202749_at.7" "202749_at" 39397199 "25M" "ENSG00000182093"
"202749_at.8" "202749_at" 39397247 "25M" "ENSG00000182093"
"202749_at.9" "202749_at" 39397302 "25M" "ENSG00000182093"
"202749_at.10" "202749_at" 39397319 "20M5S" "ENSG00000182093"
"202803_s_at.425" "202803_s_at" 44886795 "25M" "ENSG00000160255"
"202803_s_at.426" "202803_s_at" 44886775 "25M" "ENSG00000160255"
"202803_s_at.427" "202803_s_at" 44886761 "25M" "ENSG00000160255"
"202803_s_at.428" "202803_s_at" 44886738 "25M" "ENSG00000160255"
"202803_s_at.429" "202803_s_at" 44886407 "24M305N1M" "ENSG00000160255"
"202803_s_at.430" "202803_s_at" 44886377 "25M" "ENSG00000160255"
"202803_s_at.431" "202803_s_at" 44886333 "25M" "ENSG00000160255"
"202803_s_at.432" "202803_s_at" 44886261 "25M" "ENSG00000160255"
"202803_s_at.433" "202803_s_at" 44886163 "25M" "ENSG00000160255"
"202803_s_at.434" "202803_s_at" 44886111 "25M" "ENSG00000160255"
"202803_s_at.435" "202803_s_at" 44886098 "25M" "ENSG00000160255"
"203405_at.1" "203405_at" 39178591 "25M" "ENSG00000183527"
"203405_at.2" "203405_at" 39178571 "25M" "ENSG00000183527"
"203405_at.3" "203405_at" 39178519 "25M" "ENSG00000183527"
"203405_at.4" "203405_at" 39178489 "25M" "ENSG00000183527"
"203405_at.5" "203405_at" 39178473 "25M" "ENSG00000183527"
"203405_at.6" "203405_at" 39178453 "25M" "ENSG00000183527"
"203405_at.7" "203405_at" 39177559 "13M877N12M" "ENSG00000183527"
"203405_at.8" "203405_at" 39177523 "25M" "ENSG00000183527"
"203405_at.9" "203405_at" 39177453 "25M" "ENSG00000183527"
"203405_at.10" "203405_at" 39175545 "25M" "ENSG00000183527"
"203635_at.473" "203635_at" 37223986 "25M" "ENSG00000157538"
"203635_at.474" "203635_at" 37223954 "25M" "ENSG00000157538"
"203635_at.475" "203635_at" 37223912 "25M" "ENSG00000157538"
"203635_at.476" "203635_at" 37223894 "25M" "ENSG00000157538"
"203635_at.477" "203635_at" 37223859 "25M" "ENSG00000157538"
"203635_at.478" "203635_at" 37223842 "25M" "ENSG00000157538"
"203635_at.479" "203635_at" 37223827 "25M" "ENSG00000157538"
"203635_at.480" "203635_at" 37223800 "25M" "ENSG00000157538"
"203635_at.481" "203635_at" 37223723 "25M" "ENSG00000157538"
"203635_at.482" "203635_at" 37223708 "25M" "ENSG00000157538"
"203635_at.483" "203635_at" 37223617 "25M" "ENSG00000157538"
"203660_s_at.484" "203660_s_at" 46445298 "25M" "ENSG00000160299"
"203660_s_at.485" "203660_s_at" 46445342 "25M" "ENSG00000160299"
"203660_s_at.486" "203660_s_at" 46445409 "25M" "ENSG00000160299"
"203660_s_at.487" "203660_s_at" 46445424 "25M" "ENSG00000160299"
"203660_s_at.488" "203660_s_at" 46445470 "25M" "ENSG00000160299"
"203660_s_at.489" "203660_s_at" 46445502 "25M" "ENSG00000160299"
"203660_s_at.490" "203660_s_at" 46445519 "25M" "ENSG00000160299"
"203660_s_at.491" "203660_s_at" 46445536 "25M" "ENSG00000160299"
"203660_s_at.492" "203660_s_at" 46445598 "25M" "ENSG00000160299"
"203660_s_at.493" "203660_s_at" 46444697 "25M" "ENSG00000160299"
"203660_s_at.494" "203660_s_at" 46444720 "25M" "ENSG00000160299"
"203865_s_at.495" "203865_s_at" 45225964 "25M" "ENSG00000197381"
"203865_s_at.496" "203865_s_at" 45226043 "25M" "ENSG00000197381"
"203865_s_at.497" "203865_s_at" 45226069 "25M" "ENSG00000197381"
"203865_s_at.498" "203865_s_at" 45226132 "25M" "ENSG00000197381"
"203865_s_at.499" "203865_s_at" 45226154 "25M" "ENSG00000197381"
"203865_s_at.500" "203865_s_at" 45226179 "25M" "ENSG00000197381"
"203865_s_at.501" "203865_s_at" 45226282 "25M" "ENSG00000197381"
"203865_s_at.502" "203865_s_at" 45226300 "25M" "ENSG00000197381"
"203865_s_at.503" "203865_s_at" 45226395 "25M" "ENSG00000197381"
"203865_s_at.504" "203865_s_at" 45226445 "25M" "ENSG00000197381"
"203865_s_at.505" "203865_s_at" 45226467 "25M" "ENSG00000197381"
"203917_at.1" "203917_at" 17566459 "25M" "ENSG00000154639"
"203917_at.2" "203917_at" 17566477 "25M" "ENSG00000154639"
"203917_at.3" "203917_at" 17566492 "25M" "ENSG00000154639"
"203917_at.4" "203917_at" 17566527 "25M" "ENSG00000154639"
"203993_x_at.1" "203993_x_at" 44331973 "25M" "ENSG00000184441"
"203993_x_at.2" "203993_x_at" 44332014 "1M1018N24M" "ENSG00000184441"
"203993_x_at.3" "203993_x_at" 44333257 "6M2495N19M" "ENSG00000184441"
"203993_x_at.4" "203993_x_at" 44335773 "25M" "ENSG00000184441"
"203993_x_at.5" "203993_x_at" 44335798 "7M1844N18M" "ENSG00000184441"
"24" "203994_s_at" 44330884 "25M" "ENSG00000160226"
"25" "203994_s_at" 44330033 "25M" "ENSG00000160226"
"26" "203994_s_at" 44331874 "25M" "ENSG00000160226"
"27" "203994_s_at" 44330000 "25M" "ENSG00000160226"
"28" "203994_s_at" 44329963 "25M" "ENSG00000160226"
"29" "203994_s_at" 44329955 "25M" "ENSG00000160226"
"30" "203994_s_at" 44330308 "19M496N6M" "ENSG00000160226"
"31" "203994_s_at" 44330054 "25M" "ENSG00000160226"
"32" "203994_s_at" 44330198 "25M" "ENSG00000160226"
"33" "203994_s_at" 44330180 "25M" "ENSG00000160226"
"34" "203994_s_at" 44330018 "25M" "ENSG00000160226"
"35" "203994_s_at" 44330018 "25M" "ENSG00000241728"
"36" "203994_s_at" 44329963 "25M" "ENSG00000241728"
"37" "203994_s_at" 44330033 "25M" "ENSG00000241728"
"38" "203994_s_at" 44330198 "25M" "ENSG00000241728"
"39" "203994_s_at" 44329955 "25M" "ENSG00000241728"
"40" "203994_s_at" 44330180 "25M" "ENSG00000241728"
"41" "203994_s_at" 44330000 "25M" "ENSG00000241728"
"42" "203995_at" 44329439 "25M" "ENSG00000160226"
"43" "203995_at" 44329416 "25M" "ENSG00000160226"
"44" "203995_at" 44329263 "25M" "ENSG00000160226"
"45" "203995_at" 44329492 "25M" "ENSG00000160226"
"46" "203995_at" 44329364 "25M" "ENSG00000160226"
"47" "203995_at" 44329106 "25M" "ENSG00000160226"
"48" "203995_at" 44329476 "25M" "ENSG00000160226"
"49" "203995_at" 44329346 "25M" "ENSG00000160226"
"50" "203995_at" 44329232 "25M" "ENSG00000160226"
"51" "203995_at" 44329244 "25M" "ENSG00000160226"
"52" "203995_at" 44329288 "25M" "ENSG00000160226"
"53" "203995_at" 44329106 "25M" "ENSG00000241728"
"54" "203996_s_at" 44329031 "25M" "ENSG00000160226"
"55" "203996_s_at" 44329057 "25M" "ENSG00000160226"
"56" "203996_s_at" 44329020 "25M" "ENSG00000160226"
"57" "203996_s_at" 44329022 "25M" "ENSG00000160226"
"58" "203996_s_at" 44329001 "25M" "ENSG00000160226"
"59" "203996_s_at" 44328958 "25M" "ENSG00000160226"
"60" "203996_s_at" 44329009 "25M" "ENSG00000160226"
"61" "203996_s_at" 44328960 "25M" "ENSG00000160226"
"62" "203996_s_at" 44328974 "25M" "ENSG00000160226"
"63" "203996_s_at" 44328977 "25M" "ENSG00000160226"
"64" "203996_s_at" 44329062 "25M" "ENSG00000160226"
"65" "203996_s_at" 44329020 "25M" "ENSG00000241728"
"66" "203996_s_at" 44328974 "25M" "ENSG00000241728"
"67" "203996_s_at" 44329022 "25M" "ENSG00000241728"
"68" "203996_s_at" 44329001 "25M" "ENSG00000241728"
"69" "203996_s_at" 44329057 "25M" "ENSG00000241728"
"70" "203996_s_at" 44329062 "25M" "ENSG00000241728"
"71" "203996_s_at" 44329031 "25M" "ENSG00000241728"
"72" "203996_s_at" 44328977 "25M" "ENSG00000241728"
"73" "203996_s_at" 44328960 "25M" "ENSG00000241728"
"74" "203996_s_at" 44328958 "25M" "ENSG00000241728"
"75" "203996_s_at" 44329009 "25M" "ENSG00000241728"
"204191_at.591" "204191_at" 33356034 "25M" "ENSG00000142166"
"204191_at.592" "204191_at" 33356084 "25M" "ENSG00000142166"
"204191_at.593" "204191_at" 33356152 "25M" "ENSG00000142166"
"204191_at.594" "204191_at" 33356173 "25M" "ENSG00000142166"
"204191_at.595" "204191_at" 33356189 "25M" "ENSG00000142166"
"204191_at.596" "204191_at" 33356224 "25M" "ENSG00000142166"
"204191_at.597" "204191_at" 33356257 "25M" "ENSG00000142166"
"204191_at.598" "204191_at" 33356274 "25M" "ENSG00000142166"
"204191_at.599" "204191_at" 33356369 "25M" "ENSG00000142166"
"204191_at.600" "204191_at" 33356469 "25M" "ENSG00000142166"
"204191_at.601" "204191_at" 33356491 "25M" "ENSG00000142166"
"204194_at.602" "204194_at" 29345395 "25M" "ENSG00000156273"
"204194_at.603" "204194_at" 29345414 "25M" "ENSG00000156273"
"204194_at.604" "204194_at" 29345428 "25M" "ENSG00000156273"
"204194_at.605" "204194_at" 29345567 "25M" "ENSG00000156273"
"204194_at.606" "204194_at" 29345581 "25M" "ENSG00000156273"
"204194_at.607" "204194_at" 29345608 "25M" "ENSG00000156273"
"204194_at.608" "204194_at" 29345619 "25M" "ENSG00000156273"
"204194_at.609" "204194_at" 29345677 "25M" "ENSG00000156273"
"204194_at.610" "204194_at" 29345693 "25M" "ENSG00000156273"
"204194_at.611" "204194_at" 29345729 "25M" "ENSG00000156273"
"204194_at.612" "204194_at" 29345746 "25M" "ENSG00000156273"
"204195_s_at.1" "204195_s_at" 43024907 "25M" "ENSG00000160199"
