21	45987176	45987498	1	1	1	1	0	6
21	45987520	45987609	1	1	1	1	0	10
21	45992811	45994166	1	1	1	1	0	12
21	45997763	45998120	1	1	1	1	0	4
21	45998434	45998896	1	1	1	1	0	9
21	45998960	45999152	1	1	1	2	0	11
21	45999693	46000330	1	1	1	2	0	12
21	46001387	46001960	1	1	1	1	0	11
21	46002071	46002217	1	1	1	1	0	9
21	46136495	46136914	2	2	1	1	0	8
21	46136495	46136984	2	2	1	1	0	10
21	46137074	46137238	2	2	1	4	0	11
21	46137335	46138507	2	2	1	2	0	6
21	46138924	46145416	2	2	1	2	0	11
21	46188822	46191065	2	2	1	1	0	2
21	46191236	46191880	2	2	1	2	1	7
21	46291463	46296161	1	1	1	1	0	10
21	46347513	46349011	1	1	1	1	0	7
21	46599504	46602277	2	2	1	0	1	2
21	46648620	46649574	1	1	1	1	0	4
